Cell_ID,Animal_ID,Animal_sex,Behavior,Bregma,Centroid_X,Centroid_Y,Cell_class,Neuron_cluster_ID,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Blank_1,Blank_2,Blank_3,Blank_4,Blank_5,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Fos,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf
1a663788-26e3-426c-90b8-a8d9008e29ef,24,Female,Virgin Parenting,0.11,3313.667934,-3320.082284,OD Immature 1,,0.879619751,0,0,2.638815199,0.879619751,0,5.277691938,6.157312836,0,0.879619751,0.879619751,0.879619751,0,0,0,0,0,2.638815199,0,0,0.879619751,6.157312836,0.879619751,0,0.879619751,0.879619751,1.759243321,0,0,0.879619751,0.879619751,0,0,1.759243321,0,0,0.879619751,24.62713165,6.157312836,0,0,0.879619751,4.398088495,0.879619751,0,0,0,1.759243321,0,0.879619751,0,0.879619751,0.879619751,1.759243321,0,0,1.759243321,0,0.879619751,0.879619751,6.157312836,9.675789451,10.55579955,2.638815199,2.638815199,1.759243321,1.759243321,0,6.157312836,0,1.759243321,0,0,2.638815199,0,0,1.759243321,0.879619751,0,0.879619751,0.879619751,0,1.759243321,1.759243321,1.759243321,0,0,2.638815199,1.759243321,0,0,0,1.759243321,0.879619751,0,0,6.157312836,0.879619751,11.43368899,4.398088495,15.8344914,0.879619751,0,1.759243321,1.759243321,0.879619751,0,3.518455401,0.879619751,0,0,0,26.39050251,0,4.398088495,0,0.879619751,7.036926563,0,5.277691938,0.879619751,0,0,0,7.916409379,5.277691938,4.398088495,0,0,0,1.759243321,0,0,0,0.879619751,1.759243321,3.518455401,2.638815199,0,0,0.351325587,0,0.021080541,0.013007825,0,0.054355335,0,0,0,0,0,0,0.025744035,0.419318946,0,0,0,0,0,0.022278436,0
45ff4fa4-e46e-46cf-86da-23f01706a183,24,Female,Virgin Parenting,0.11,3319.749633,-3245.651902,Inhibitory,I-10,0,0,0,4.743015653,4.743015653,0,30.82731482,14.23000339,0,0,0,0,0,0,1.185747549,0,0,0,0,0,0,17.78451559,0,0,0,0,0,0,0,0,0,0,2.371475437,1.185747549,1.185747549,1.185747549,1.185747549,8.300151001,2.371475437,0,0,1.185747549,22.52881202,0,0,0,0,0,0,0,1.185747549,2.371475437,4.743015653,3.557220056,28.45777902,0,0,0,16.59948664,0,0,4.743015653,14.23000339,0,0,0,5.92867196,1.185747549,1.185747549,0,1.185747549,0,0,0,0,0,1.185747549,1.185747549,0,0,0,0,1.185747549,1.185747549,2.371475437,0,2.371475437,20.15923685,1.185747549,1.185747549,0,3.557220056,0,1.185747549,1.185747549,0,2.371475437,4.743015653,36.75721909,4.743015653,0,0,0,1.185747549,3.557220056,24.90001407,0,1.185747549,2.371475437,9.485762094,1.185747549,0,0,0,2.371475437,0,0,1.185747549,1.185747549,1.185747549,1.185747549,0,0,0,4.743015653,1.185747549,0,0,0,0,5.92867196,0,4.743015653,0,0,3.557220056,3.557220056,0,1.185747549,1.185747549,0,0.05000653,0.005370412,1.094112456,0.02248866,0,0.071494633,0,0.089592236,0.558978048,0,0,0.15285583,0.13695166,0,0,0,0,0,0.00614483,0
276ac30d-4436-4e64-a468-b97378ee3342,24,Female,Virgin Parenting,0.11,3326.313846,-3226.345525,Inhibitory,I-21,1.548648833,0,0,12.39059886,1.548648833,3.097226755,23.22702012,10.84131679,1.548648833,0,1.548648833,0,0,0,0,0,0,0,0,26.32750611,0,7.743191686,0,3.097226755,1.548648833,0,1.548648833,0,0,0,3.097226755,0,1.548648833,0,0,1.548648833,0,4.645858638,0,1.548648833,0,0,10.84131679,0,0,0,0,0,3.097226755,0,0,1.548648833,24.78101431,1.548648833,15.48541939,0,1.548648833,0,10.84131679,0,0,1.548648833,4.645858638,0,1.548648833,0,0,3.097226755,15.48541939,0,1.548648833,1.548648833,0,1.548648833,0,0,0,0,0,0,0,0,1.548648833,1.548648833,3.097226755,0,10.84131679,9.292005272,3.097226755,0,0,0,3.097226755,0,3.097226755,0,3.097226755,0,44.90922908,0,0,0,0,0,1.548648833,10.84131679,0,4.645858638,0,10.84131679,0,1.548648833,0,0,3.097226755,0,3.097226755,1.548648833,0,1.548648833,1.548648833,0,0,0,0,0,0,1.548648833,0,0,9.292005272,0,0,3.097226755,1.548648833,3.097226755,0,1.548648833,0,0,0,0.055620948,0,0.256796608,0.046950142,0,0.104963672,0,0.188737601,0.28374865,0,0,0,0.562571864,0,0.061969393,0,0,0.621922132,0,0
a5427704-0e7b-4b0e-b7da-205a5246248d,24,Female,Virgin Parenting,0.11,3324.750311,-3187.2235,Endothelial 3,,20.92300081,2.789745099,0,4.18465664,0,0,4.18465664,0,1.394859282,0,8.369145857,1.394859282,0,0,0,0,0,0,0,0,0,1.394859282,0,0,0,0,1.394859282,0,0,0,1.394859282,0,0,0,0,0,0,1.394859282,0,0,0,0,0,0,0,0,1.394859282,2.789745099,0,0,4.18465664,1.394859282,0,0,1.394859282,0,1.394859282,0,0,0,0,0,1.394859282,0,0,0,20.92300081,1.394859282,0,0,0,0,0,0,2.789745099,0,0,0,0,0,0,0,20.92300081,1.394859282,0,0,0,0,0,0,1.394859282,0,0,0,0,0,0,0,1.394859282,1.394859282,0,0,0,1.394859282,0,0,0,0,136.6892391,1.394859282,0,1.394859282,0,22.31846723,0,0,0,6.974436424,0,0,0,0,0,39.05899043,1.394859282,1.394859282,0,0,0,0,0,1.394859282,0,0,0,0,1.394859282,1.394859282,0,0,0.006450222,0,0,0.031658593,0,0,0.019211229,0,0.01709355,0,0.00968313,0,0,1.876404768,0.002938493,0.008444264,0,0,0.017414447,0,0
8d4cef51-f4d5-4d86-b522-751fb5e47b8b,24,Female,Virgin Parenting,0.11,3330.809568,-3156.554921,Inhibitory,I-21,0,0,0.543902961,1.087805321,0,2.17563076,12.51138907,1.087805321,0,0.543902961,1.087805321,3.807397132,0,1.087805321,0,0.543902961,1.087805321,0,1.087805321,0.543902961,8.158619154,15.77258494,2.719546565,1.631721933,0.543902961,7.070863458,3.263438474,1.087805321,0,1.631721933,0.543902961,0,1.631721933,4.895219771,0,0.543902961,0,5.982967166,2.719546565,0,0,0,1.087805321,0,10.33443823,0.543902961,10.33443823,0,0,1.631721933,0.543902961,0.543902961,1.087805321,4.351308641,7.070863458,3.807397132,1.087805321,0.543902961,22.30236497,1.631721933,1.087805321,4.895219771,8.702418425,0,1.631721933,12.51138907,1.087805321,1.087805321,47.31700432,0,0,0,1.087805321,0,0,0,0.543902961,0.543902961,0.543902961,0.543902961,0,0,2.719546565,2.17563076,2.17563076,0.543902961,5.43902335,1.087805321,1.631721933,0,0,0,5.982967166,0,0.543902961,8.702418425,4.895219771,0,51.13147344,2.17563076,0,2.719546565,1.087805321,2.17563076,0.543902961,7.070863458,0,1.631721933,0,3.263438474,1.087805321,1.631721933,0.543902961,0,3.807397132,0,0,1.087805321,0,3.807397132,0.543902961,2.719546565,22.30236497,0.543902961,0.543902961,0,0,0,2.719546565,0,2.719546565,2.17563076,0.543902961,2.719546565,5.43902335,3.807397132,1.087805321,1.087805321,0.543902961,1.087805321,0,0.10577814,0,0,0.004053605,0.05639418,0.146629207,0,0.205785342,0,0.016069231,1.66722713,2.727777648,0.957762475,0,0.157830538,0,0.92912336,0.933659495,0,0.030322064
dca45cb7-ff4e-45ea-90f4-0f5db1bb2c25,24,Female,Virgin Parenting,0.11,3335.905586,-3227.102612,Excitatory,E-18,0,0,0,1.705889142,0,0,3.4118425,11.94195841,0,0,0,0,1.705889142,1.705889142,0,0,5.117725691,0,0,0,0,71.64404186,5.117725691,0,0,0,1.705889142,0,1.705889142,0,0,0,3.4118425,0,0,0,0,6.823660565,0,1.705889142,0,0,17.05926205,0,0,0,0,0,0,0,0,0,3.4118425,0,0,0,0,0,0,0,0,0,5.117725691,0,1.705889142,1.705889142,3.4118425,0,0,1.705889142,0,0,0,1.705889142,0,0,1.705889142,0,0,3.4118425,0,0,5.117725691,1.705889142,13.64873087,0,0,13.64873087,0,0,0,0,3.4118425,0,0,0,3.4118425,0,51.17951042,13.64873087,0,1.705889142,0,1.705889142,39.2346289,3.4118425,3.4118425,0,0,8.52949749,0,0,0,0,10.23569651,0,0,0,1.705889142,17.05926205,0,0,3.4118425,1.705889142,1.705889142,0,0,0,13.64873087,1.705889142,11.94195841,8.52949749,0,0,3.4118425,3.4118425,0,0,0,0,0,0.067114448,0,0,0.062739934,0,0.116948116,0,0.397687239,0,0.009449739,0,0.03368449,0.405011892,0,0.036012511,0,0,8.723665266,0,0
8cdb7f3c-6415-4a8b-9ef1-1da7c6b6bb3b,34,Male,Aggression to pup,0.26,-3335.057033,3274.192838,OD Mature 1,,0,0,1.52040307,0,0,4.561090977,0,0,0,0,0,0,0,0,0,0,0,0,1.52040307,0,1.52040307,3.040731563,0,0,0,0,0,0,0,0,0,0,0,1.52040307,0,0,0,1.52040307,0,0,0,0,0,0,0,24.32794766,0,0,0,0,0,0,0,1.52040307,1.52040307,0,0,1.52040307,0,0,6.081577298,0,3.040731563,0,0,0,1.52040307,0,1.52040307,0,0,0,0,0,0,9.1227847,0,0,0,0,0,1.52040307,34.96665093,0,0,1.52040307,0,0,0,0,0,1.52040307,0,3.040731563,0,0,3.040731563,0,3.040731563,0,1.52040307,0,0,0,0,0,0,0,0,0,0,1.52040307,1.52040307,0,0,0,0,31.93062702,0,0,0,0,0,0,0,0,1.52040307,0,0,0,0,0,0,1.52040307,0,0,1.52040307,0,0,10.6439411,0.037879658,0,0.033239499,0.009511336,0,0.064851385,0.00049686,1.054754783,0,0.015871555,0,0,0,0,0.041314702,0.001225242,0.032402387,0.040581259,0.045940549,0.00891412,0
17032484-8e6e-49e6-930b-b1149e03b334,34,Male,Aggression to pup,0.26,-3327.507597,3277.985578,OD Mature 2,,0,0,0,0,0,1.266626699,0,1.266626699,0,0,0,0,1.266626699,0,1.266626699,0,0,0,0,0,1.266626699,0,0,0,1.266626699,0,0,0,0,0,0,0,0,0,0,0,1.266626699,0,0,0,0,0,0,0,0,65.86517722,0,0,0,0,0,0,0,1.266626699,0,0,0,0,0,0,6.333309253,1.266626699,1.266626699,0,0,0,0,0,0,0,1.266626699,0,1.266626699,0,0,2.533295823,1.266626699,0,0,0,0,0,63.32799273,0,0,0,0,0,0,0,0,0,0,7.599832648,0,0,1.266626699,0,2.533295823,0,0,0,2.533295823,1.266626699,0,0,0,0,0,0,0,1.266626699,0,0,3.799986324,0,0,40.53364055,0,0,0,0,0,1.266626699,2.533295823,0,6.333309253,0,0,0,0,0,0,2.533295823,0,0,0,0,0,12.66784358,0.014349455,0,0.039692713,0,0,0.03321095,0,2.08112984,0,0.01274265,0,0,0,0,0.02146173,0,0.018879912,0.064027861,0.028058907,0.012978669,0
c219cb66-6c35-40ee-879f-f677233e627d,34,Male,Aggression to pup,0.26,-3323.794152,3283.820436,OD Mature 1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.665726001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9826465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32543862,0,0,0,0,0,0,0,2.665726001,0,0,0,0,0,0,5.331403617,0,0,0,0,0,0,45.31268925,0,0,0,0,0,0,0,0,0,0,0,0,0,2.665726001,0,0,0,0,0,5.331403617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99417163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.665726001,0,0,0,0,0,5.331403617,0.012395486,0,0.031314206,0,0,0.048781457,0,0.938741916,0,0.017006667,0,0,0,0,0.027701523,0,0.027519328,0.012187804,0.041772766,0.007189524,0
cc051b93-a2d4-4cef-b58d-144f0c8c37bd,34,Male,Aggression to pup,0.26,-3300.580504,3303.095292,OD Mature 2,,0,0,0,0,0,1.021808416,0,0,0,0,0,0,0,0,0,0,1.021808416,1.021808416,0,0,1.021808416,0,1.021808416,0,0,0,2.043546911,0,0,0,0,0,0,0,0,0,0,0,1.021808416,0,0,0,0,0,0,19.41267871,0,3.06536927,0,0,0,0,0,1.021808416,0,0,0,0,0,0,9.195299776,0,0,1.021808416,0,0,0,0,0,0,0,0,0,0,0,6.130664447,0,0,0,1.021808416,0,0,52.11289819,1.021808416,0,0,0,1.021808416,0,0,0,0,0,5.10899824,0,1.021808416,1.021808416,0,4.08709678,0,0,0,1.021808416,0,0,0,0,0,0,0,0,0,1.021808416,0,1.021808416,0,0,22.48010312,0,0,0,0,0,3.06536927,0,0,5.10899824,0,0,0,0,0,2.043546911,1.021808416,0,1.021808416,0,0,0,13.2823608,0,0,0.003971536,0,0,0.053377409,0,1.233006566,0,0.016889587,0,0,0,0,0.015652402,0,0.004353737,0.016707202,0.026630116,0.010983808,0
51931989-c1dd-4a0c-8c1c-573fdd41a321,34,Male,Aggression to pup,0.26,-3430.471081,3290.632024,OD Mature 2,,0,0,0,0,2.743173866,46.63212971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.743173866,0,0,0,0,0,0,38.40034276,0,0,0,0,0,0,2.743173866,2.743173866,0,0,0,0,0,0,2.743173866,0,0,0,0,0,2.743173866,2.743173866,2.743173866,0,0,0,0,0,0,5.486344335,8.229538803,0,0,2.743173866,0,0,74.05852056,0,0,0,0,0,0,0,0,0,0,2.743173866,0,0,0,0,0,2.743173866,0,0,0,0,0,2.743173866,0,0,0,0,0,0,0,0,5.486344335,0,0,52.12512929,0,0,0,0,0,0,0,0,2.743173866,0,0,0,0,2.743173866,2.743173866,0,0,0,0,0,0,16.45822153,0.023117469,0,0.038929313,0,0.027256741,0.023990671,0,1.509169501,0,0.013578291,0,0,0,0,0.014882351,0,0.008735256,0.066330914,0.043811314,0,0
dd1d1930-e2b2-4660-8565-69935d7d4791,34,Male,Aggression to pup,0.26,-3476.172157,3428.178642,OD Mature 1,,0,1.280237061,0,0,0,2.560491883,0,1.280237061,0,0,0,0,0,0,1.280237061,0,0,0,0,0,0,0,1.280237061,0,0,0,2.560491883,0,0,0,1.280237061,0,0,0,0,0,0,0,0,0,1.280237061,0,0,0,0,7.681404657,0,2.560491883,0,0,0,0,0,0,0,0,0,0,0,0,7.681404657,0,0,0,0,0,0,0,1.280237061,0,0,0,0,0,0,0,0,0,2.560491883,1.280237061,0,0,33.28467208,0,0,0,1.280237061,0,0,0,0,1.280237061,0,0,0,0,1.280237061,0,0,0,0,0,11.52275835,0,1.280237061,0,1.280237061,0,1.280237061,0,0,0,0,0,5.120966463,0,0,32.00653995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280237061,0,0,0,0,0,0,0,8.961620667,0,0,0.031043527,0,0,0.036924175,0.006482435,0.681047558,0,0.034415453,0,0,0,0,0.026251961,0,0,0.006978273,0.035216058,0,0
4106ff02-67ce-4de7-908d-60cec0829c9b,34,Male,Aggression to pup,0.26,-3475.689393,3503.7764,Endothelial 1,,0,0,9.268334317,0.772433705,0,7.724288125,12.35980133,1.544837173,0.772433705,0,0,0.772433705,0,0,0,0,0,0,0,0.772433705,0,6.179430571,0.772433705,0.772433705,0,0,0.772433705,0,0,1.544837173,0,1.544837173,0,0.772433705,0,0.772433705,0,2.317263728,11.58635567,0,0,2.317263728,0.772433705,0,0,0,1.544837173,0,0,0,3.86216844,0,3.089686331,2.317263728,6.95188334,0.772433705,0.772433705,0.772433705,2.317263728,0,0,0.772433705,1.544837173,0,0.772433705,0.772433705,11.58635567,0,11.58635567,0,0.772433705,4.634559898,0,1.544837173,0.772433705,0.772433705,1.544837173,0,0.772433705,12.35980133,0,3.089686331,11.58635567,0,1.544837173,0,1.544837173,1.544837173,0.772433705,0,0,0,0.772433705,0,1.544837173,0.772433705,1.544837173,0,16.99285168,0,0,2.317263728,2.317263728,1.544837173,0.772433705,11.58635567,0.772433705,0,0,2.317263728,0,0,0,0,2.317263728,0,0.772433705,3.089686331,0,3.86216844,0,0,0.772433705,28.58012467,5.406930309,2.317263728,3.86216844,0,0,0,2.317263728,0.772433705,0,0,3.089686331,0.772433705,0.772433705,0,0.772433705,2.317263728,0,0.211024697,0.006818298,0,0.085910419,0.075759029,0,0,0,0,0,0,0.095115687,0,0,0,0.272389276,0.00330644,0,0,0.025411066
93c4cc9c-3f75-494c-8e5f-484da5fabf1e,34,Male,Aggression to pup,0.26,-3469.784956,3512.127259,Inhibitory,I-16,0.924376302,0,0.924376302,1.848787139,0,0.924376302,9.244717803,1.848787139,0.924376302,1.848787139,2.773114634,0,0,0,1.848787139,0,0,0.924376302,0,0.924376302,0.924376302,10.16863248,0.924376302,0,0.924376302,2.773114634,0.924376302,1.848787139,0,0,8.319443935,0,0.924376302,0.924376302,0.924376302,0.924376302,0,4.62198911,0.924376302,0,0,0,8.319443935,0,0.924376302,0.924376302,0,0,0,0.924376302,0,0.924376302,11.09205183,4.62198911,13.86620099,5.546361741,0,0,0,0,0,1.848787139,9.244717803,0,0,7.395179764,2.773114634,1.848787139,25.88437843,7.395179764,0,0,0.924376302,0,0,0,0.924376302,0,0,0.924376302,0,0,2.773114634,0,0,0.924376302,4.62198911,0.924376302,0.924376302,0,0.924376302,0.924376302,0.924376302,0,9.244717803,17.56521572,6.470677692,0,16.64005764,3.697534734,0,0.924376302,0,1.848787139,0,12.94119494,0,1.848787139,0,3.697534734,0,0.924376302,0,0,5.546361741,0.924376302,0.924376302,0,0,1.848787139,0,0,5.546361741,0.924376302,3.697534734,0,0,0,1.848787139,0,1.848787139,0.924376302,0,0,2.773114634,0.924376302,0.924376302,1.848787139,0,0,0,0,0,0,0,0.834340691,0,0,0,0,0,0,0.501758159,0,0,0,0,0,0.208436961,0.013215908,0
dee0832f-cccd-4eba-aa77-33468c454845,34,Male,Aggression to pup,0.26,-3472.037342,3552.689085,Inhibitory,I-12,0.584820207,0,0,2.339335082,0,0.584820207,10.52656756,2.924099402,0,0,0.584820207,0,0,0,0,0,0.584820207,0,0,0,0,1.169651595,2.924099402,0.584820207,0,0.584820207,0.584820207,0,0,18.71514611,2.924099402,0.584820207,0.584820207,2.339335082,0.584820207,0,0,1.169651595,0,0.584820207,0,0.584820207,2.339335082,0,1.754482389,0,9.35618977,0,0,0,0,0.584820207,3.508997557,2.339335082,15.79190622,0,1.169651595,0,1.169651595,0,0,14.62068231,8.77237221,0,0,0,1.169651595,2.339335082,46.78592532,0,0,0.584820207,1.169651595,0.584820207,0,0,0,0,0,1.169651595,0,0.584820207,3.508997557,0,4.678583288,0,1.754482389,0,2.924099402,0,0,0,0.584820207,0,0.584820207,0.584820207,4.093777843,0,54.97576015,1.169651595,0,1.754482389,0,1.754482389,0,8.77237221,0,0.584820207,0,8.77237221,0,3.508997557,1.169651595,0.584820207,0,0,1.754482389,0,0,0,0,0.584820207,1.754482389,0,8.187556017,0,0,0,1.169651595,0,8.77237221,2.339335082,0.584820207,1.169651595,1.754482389,3.508997557,1.169651595,0.584820207,0,0.584820207,0,0,0.004160884,0,0.087624545,0.091749496,0,0,0,1.226742509,0,0,1.586902139,0,0,0,0,0.753436328,0.005786032,0.007283686,1.261413602
c580060a-e8ad-4a6b-935a-715a6bf45238,34,Male,Aggression to pup,0.26,-3467.42596,3571.408243,Inhibitory,I-11,0,0,4.539875439,0,0,0,4.539875439,4.539875439,0,0,4.539875439,0,0,0,2.269941627,0,0,0,0,0,0,0,0,0,0,4.539875439,0,0,0,2.269941627,0,0,0,2.269941627,0,0,0,2.269941627,0,0,0,0,0,0,0,0,0,0,2.269941627,0,0,2.269941627,0,0,15.88884695,0,2.269941627,0,0,0,0,2.269941627,15.88884695,0,0,0,4.539875439,0,43.12655266,0,0,0,2.269941627,0,0,0,0,0,0,4.539875439,0,0,2.269941627,0,2.269941627,0,0,2.269941627,0,0,0,0,0,0,0,0,4.539875439,0,31.77932453,0,2.269941627,2.269941627,0,0,2.269941627,4.539875439,0,0,0,0,0,0,0,0,2.269941627,0,0,0,0,0,0,0,9.080916094,0,6.809801578,0,0,0,0,0,0,9.080916094,0,2.269941627,2.269941627,0,0,0,0,0,0,0,0,0,0,0.029255035,0,0,0,1.49470961,0,0,1.203484501,0,0,0,0,0,0,0.013698258,0.984540654
a51c835f-808c-4835-bc09-34839d913226,34,Male,Aggression to pup,0.26,-3460.430808,3575.161492,Inhibitory,I-15,0,0,2.267232196,1.133634377,2.267232196,2.267232196,6.801713539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801713539,5.668221232,0,0,2.267232196,0,0,0,0,1.133634377,1.133634377,0,6.801713539,0,0,0,2.267232196,0,0,0,0,1.133634377,0,0,1.133634377,9.069316689,0,0,0,0,0,0,0,10.20211431,0,0,0,6.801713539,1.133634377,0,2.267232196,2.267232196,0,0,0,3.400884796,0,34.01063598,0,0,0,0,0,0,1.133634377,1.133634377,1.133634377,0,1.133634377,0,1.133634377,0,0,1.133634377,0,3.400884796,7.935523473,0,1.133634377,0,1.133634377,1.133634377,0,1.133634377,0,4.534520495,0,19.27215882,1.133634377,0,4.534520495,0,1.133634377,1.133634377,2.267232196,1.133634377,0,1.133634377,2.267232196,0,0,0,0,5.668221232,0,0,0,0,1.133634377,0,0,0,2.267232196,1.133634377,0,0,0,0,0,1.133634377,9.069316689,0,1.133634377,2.267232196,0,0,0,0,0,0,0.061392465,0.005037809,0,0,0.10339497,0,0,0,0.009386286,0,0,1.018180474,0,0.005446114,0,0,0,0.010017038,0.008756161,0
589a4ee0-bd19-49ff-a5df-932bf737d8c2,34,Male,Aggression to pup,0.26,-3459.781593,3484.377524,Ambiguous,,0,0,1.556936837,14.01412406,0,10.11987742,14.01412406,3.892377948,0,0.778484154,2.335415941,0,0,0,0,0,0,0,0.778484154,3.11386466,0,7.006265723,0.778484154,0,0,3.11386466,1.556936837,0,0,2.335415941,0,0,0,3.892377948,0,0,0,5.449261697,9.341892044,0,0,0.778484154,0.778484154,0,0,0.778484154,0,0,0,0,0,0,1.556936837,0.778484154,28.80574626,0,0,0.778484154,10.11987742,0,0.778484154,6.227698036,20.24222477,0,0,4.670874028,3.892377948,1.556936837,11.67651866,0.778484154,0.778484154,0,0.778484154,0,1.556936837,0.778484154,0,0,0,25.68701502,0.778484154,0,3.11386466,1.556936837,0.778484154,0,0.778484154,8.563128688,0,0.778484154,0,0.778484154,0,0,0,0,3.11386466,0.778484154,15.56914124,5.449261697,0,0,1.556936837,0.778484154,4.670874028,7.006265723,0,1.556936837,0,3.892377948,0,0,0,0,3.11386466,0,0,0.778484154,0,0.778484154,0,0,2.335415941,0.778484154,0.778484154,6.227698036,2.335415941,0,0,0.778484154,4.670874028,3.892377948,0,0.778484154,2.335415941,0.778484154,0,0.778484154,0,3.892377948,0,0,0,0,0.016089819,0.42334441,0,0,0,0,0.109514545,0,0.470787736,0,0,0,0,0.006465054,0,0.003743856,0
ac309cf7-3bcc-4c57-92a7-bf5973de8ae9,34,Male,Aggression to pup,0.26,-3452.78774,3524.542011,Astrocyte,,0,0,0,2.894843394,0,17.36961271,1.929881125,0.964943196,0,0,0,0,0,0,0,0,0,0,1.929881125,2.894843394,0,7.719468237,0,0,0,0.964943196,0.964943196,0.964943196,0.964943196,0,0,0,0.964943196,0,0,0,0,7.719468237,7.719468237,0.964943196,0,0,0.964943196,0,0,0,0,0,0,0.964943196,0,0,0,1.929881125,1.929881125,0,0,0,8.684339368,2.894843394,0,2.894843394,2.894843394,0,0.964943196,0,4.824652227,0,4.824652227,0,0,0.964943196,0,0,0,0.964943196,0.964943196,0,0.964943196,31.83976193,0,0,0,1.929881125,0,0,2.894843394,1.929881125,2.894843394,0.964943196,0,0.964943196,0,0,1.929881125,0,4.824652227,0,15.43993136,0,0,2.894843394,0.964943196,0.964943196,1.929881125,0,0,1.929881125,0,2.894843394,0,0,0,0.964943196,2.894843394,0.964943196,0,0,0,2.894843394,0,0,0,1.929881125,3.859706041,4.824652227,0.964943196,0,0.964943196,0.964943196,2.894843394,1.929881125,6.754610699,2.894843394,1.929881125,2.894843394,1.929881125,0,0,0,0,0.038450979,0.020970515,0,0.00948414,0.035194605,0,0,0.085950426,0.012322291,0,0,0.262059993,0,0.016839246,0,0.004546628,0,0.037363588,0.0109873,0
747171fc-1386-4d46-b672-7d19b3a732cb,34,Male,Aggression to pup,0.26,-3447.938672,3501.853346,Inhibitory,I-21,0,0,0,0,0,1.570099872,3.140187406,4.710314132,0,0,0,0,0,0,0,0,1.570099872,1.570099872,0,0,3.140187406,23.55274198,0,0,0,1.570099872,0,0,0,0,0,1.570099872,4.710314132,1.570099872,0,1.570099872,0,3.140187406,4.710314132,0,0,0,14.13212778,0,0,1.570099872,1.570099872,0,0,0,0,0,0,6.280479779,0,0,0,0,0,0,0,0,3.140187406,0,0,7.850544703,0,0,14.13212778,0,0,0,0,0,0,0,1.570099872,0,0,3.140187406,0,0,3.140187406,1.570099872,1.570099872,0,1.570099872,3.140187406,0,0,1.570099872,0,3.140187406,0,0,0,6.280479779,0,25.12161354,3.140187406,1.570099872,3.140187406,0,0,0,1.570099872,0,0,0,6.280479779,0,0,0,1.570099872,4.710314132,0,0,1.570099872,0,14.13212778,0,1.570099872,1.570099872,0,7.850544703,0,0,0,0,0,12.56125867,0,0,1.570099872,0,3.140187406,0,1.570099872,0,0,0,0,0.001328875,0.027147941,0,0.095557055,0,0,0,0.011152593,0.009163653,0,0.019558383,0,0.008377856,0,0.0304312,0.021953652,0.579101332,0.017986456,0.147046436
